id,iata_code,name,latitude_deg,longitude_deg,continent,iso_country,iso_region
352,BCW,Benguera Island Airport,-21.85330009,35.43830109,AF,MZ,MZ-I
353,BCZ,Milyakburra Airport,-13.78083333,136.2016667,OC,AU,AU-NT
354,ILL,Willmar Municipal -John L Rice Field,45.11769867,-95.13040161,NA,US,US-MN
355,BDZ,Baindoung Airport,-6.347222222,146.9422222,OC,PG,PG-MPL
356,BEA,Bereina Airport,-8.64,146.5083,OC,PG,PG-CPM
357,HKV,Malevo Airport,41.87179947,25.60479927,EU,BG,BG-26
358,JAM,Bezmer Air Base,42.45489883,26.35219955,EU,BG,BG-28
359,JEG,Aasiaat Airport,68.72180176,-52.78469849,NA,GL,GL-U-A
360,AOQ,Aappilattoq (Qaasuitsup) Heliport,72.88703,-55.596287,NA,GL,GL-U-A
361,AGM,Tasiilaq Heliport,65.612296,-37.618335,NA,GL,GL-U-A
362,LLU,Alluitsup Paa Heliport,60.46445,-45.56917,NA,GL,GL-U-A
363,QGQ,Attu Heliport,67.94066286,-53.62186968,NA,GL,GL-U-A
364,UAK,Narsarsuaq Airport,61.16049957,-45.42599869,NA,GL,GL-U-A
365,JCH,Qasigiannguit Heliport,68.82281555,-51.17344737,NA,GL,GL-U-A
366,CNP,Neerlerit Inaat Airport,70.74310303,-22.65049934,NA,GL,GL-U-A
367,DUN,Dundas Airport,76.525,-68.8,NA,GL,GL-U-A
368,QFG,Eqalugaarsuit Heliport,60.61971965,-45.91406196,NA,GL,GL-U-A
369,GOH,Godthaab / Nuuk Airport,64.19090271,-51.67810059,NA,GL,GL-U-A
370,JGO,Qeqertarsuaq Heliport,69.25118199,-53.51487637,NA,GL,GL-U-A
371,QFI,Iginniarfik,68.14722559,-53.17352772,NA,GL,GL-U-A
372,QRY,Ikerassaarsuk Heliport,68.14088101,-53.44145894,NA,GL,GL-U-A
373,XIQ,Ilimanaq Heliport,69.080915,-51.11431539,NA,GL,GL-U-A
374,IUI,Innarsuit Heliport,73.199895,-56.010817,NA,GL,GL-U-A
375,IOQ,Isortoq Heliport,65.547792,-38.976552,NA,GL,GL-U-A
376,QJI,Ikamiut Heliport,68.6342531,-51.83226228,NA,GL,GL-U-A
377,JJU,Qaqortoq Heliport,60.71568416,-46.02991864,NA,GL,GL-U-A
378,JAV,Ilulissat Airport,69.24320221,-51.05709839,NA,GL,GL-U-A
379,QPW,Kangaatsiaq Heliport,68.31265749,-53.46020758,NA,GL,GL-U-A
380,KUS,Kulusuk Airport,65.57360077,-37.12360001,NA,GL,GL-U-A
381,KUZ,Kuummiut Heliport,65.863935,-36.997919,NA,GL,GL-U-A
382,KHQ,Kullorsuaq Heliport,74.57805,-57.226828,NA,GL,GL-U-A
383,KGQ,Kangersuatsiaq Heliport,72.381092,-55.536586,NA,GL,GL-U-A
384,QJE,Kitsissuarsuit Heliport,68.857926,-53.12329531,NA,GL,GL-U-A
385,JSU,Maniitsoq Airport,65.41249847,-52.93939972,NA,GL,GL-U-A
386,JNN,Nanortalik Heliport,60.14188398,-45.23297668,NA,GL,GL-U-A
387,JNS,Narsaq Heliport,60.91728273,-46.05992317,NA,GL,GL-U-A
388,NIQ,Niaqornat Heliport,70.789385,-53.662945,NA,GL,GL-U-A
389,NSQ,Nuussuaq Heliport,74.109853,-57.065037,NA,GL,GL-U-A
390,BGP,Bongo Airport,-2.1713,10.2088,AF,GA,GA-8
391,JFR,Paamiut Airport,62.01473618,-49.67093658,NA,GL,GL-U-A
392,QQT,Qeqertaq Heliport,69.99586111,-51.30091667,NA,GL,GL-U-A
393,NAQ,Qaanaaq Airport,77.48860168,-69.38870239,NA,GL,GL-U-A
394,OBY,Ittoqqortoormiit Heliport,70.48822882,-21.97167993,NA,GL,GL-U-A
395,SFJ,Kangerlussuaq Airport,67.0122219,-50.71160316,NA,GL,GL-U-A
396,SRK,Siorapaluk Heliport,77.786517,-70.638657,NA,GL,GL-U-A
397,QOQ,Saarloq Heliport,60.537778,-46.024722,NA,GL,GL-U-A
398,JHS,Sisimiut Airport,66.951302,-53.729301,NA,GL,GL-U-A
399,SVR,Savissivik Heliport,76.018613,-65.117683,NA,GL,GL-U-A
400,TQA,Tasiusaq (Qaasuitsup) Heliport,73.373055,-56.06028,NA,GL,GL-U-A
401,THU,Thule Air Base,76.53119659,-68.70320129,NA,GL,GL-U-A
402,TQI,Tiniteqilaaq Heliport,65.892027,-37.783409,NA,GL,GL-U-A
403,JUV,Upernavik Airport,72.79019928,-56.13059998,NA,GL,GL-U-A
404,UMD,Uummannaq Heliport,70.68042793,-52.11163044,NA,GL,GL-U-A
405,JQA,Qaarsut Airport,70.73419952,-52.69620132,NA,GL,GL-U-A
406,JUK,Ukkusissat Heliport,71.049438,-51.890016,NA,GL,GL-U-A
407,BHL,Bahía de los Ángeles Airport,28.9786,-113.560997,NA,MX,MX-BCN
408,BHT,Brighton Downs Airport,-23.36388889,141.5627778,OC,AU,AU-QLD
409,AEY,Akureyri Airport,65.66000366,-18.0727005,EU,IS,IS-6
410,BIU,Bildudalur Airport,65.64129639,-23.5461998,EU,IS,IS-4
411,BGJ,Borgarfjörður eystri Airport,65.5164032,-13.80500031,EU,IS,IS-7
412,BJD,Bakkafjörður Airport,66.02189636,-14.82439995,EU,IS,IS-6
413,BLO,Hjaltabakki Airport,65.64499664,-20.28750038,EU,IS,IS-5
414,BQD,Búðardalur Airport,65.07530212,-21.8003006,EU,IS,IS-3
415,BXV,Breiðdalsvík Airport,64.79000092,-14.02280045,EU,IS,IS-7
416,DJU,Djúpivogur Airport,64.64420319,-14.28279972,EU,IS,IS-7
417,EGS,Egilsstaðir Airport,65.28330231,-14.40139961,EU,IS,IS-7
418,FAS,Fáskrúðsfjörður Airport,64.93170166,-14.06060028,EU,IS,IS-7
419,FAG,Fagurhólsmýri Airport,63.87469864,-16.64109993,EU,IS,IS-7
420,GUU,Grundarfjörður Airport,64.99140167,-23.22470093,EU,IS,IS-3
421,GJR,Gjögur Airport,65.99530029,-21.32690048,EU,IS,IS-4
422,GRY,Grímsey Airport,66.5458,-18.0173,EU,IS,IS-6
423,HVK,Hólmavík Airport,65.70469666,-21.69639969,EU,IS,IS-4
424,HFN,Hornafjörður Airport,64.295601,-15.2272,EU,IS,IS-8
425,FLI,Holt Airport,66.01418043,-23.4416914,EU,IS,IS-4
426,HZK,Húsavík Airport,65.952301,-17.426001,EU,IS,IS-6
427,HVM,Krókstaðarmelar Airport,65.2664032,-20.84690094,EU,IS,IS-5
428,HLO,Ingjaldssanður Airport,66.05000305,-23.69610023,EU,IS,IS-4
429,IFJ,Ísafjörður Airport,66.05809784,-23.13529968,EU,IS,IS-4
430,BIJ,Biliau Airport,-5.578,146.339,OC,PG,PG-MPM
431,KEF,Keflavik International Airport,63.985001,-22.6056,EU,IS,IS-2
432,OPA,Kópasker Airport,66.31079865,-16.4666996,EU,IS,IS-6
433,SAK,Sauðárkrókur Airport,65.73169708,-19.57279968,EU,IS,IS-5
434,NOR,Norðfjörður Airport,65.13189697,-13.74639988,EU,IS,IS-7
435,OFJ,Ólafsfjörður Airport,66.08329773,-18.66670036,EU,IS,IS-6
436,PFJ,Patreksfjörður Airport,65.555801,-23.965,EU,IS,IS-4
437,RHA,Reykhólar Airport,65.45262909,-22.20611572,EU,IS,IS-4
438,OLI,Rif Airport,64.91139984,-23.82309914,EU,IS,IS-3
439,RFN,Raufarhöfn Airport,66.40640259,-15.91829967,EU,IS,IS-6
440,RKV,Reykjavik Airport,64.12999725,-21.94059944,EU,IS,IS-1
441,MVA,Reykjahlíð Airport,65.65579987,-16.91810036,EU,IS,IS-6
442,SIJ,Siglufjörður Airport,66.133301,-18.9167,EU,IS,IS-6
443,SYK,Stykkishólmur Airport,65.05809784,-22.7942009,EU,IS,IS-3
444,TEY,Þingeyri Airport,65.87030029,-23.55999947,EU,IS,IS-4
445,THO,Thorshofn Airport,66.21849823,-15.3355999,EU,IS,IS-6
446,VEY,Vestmannaeyjar Airport,63.42430115,-20.27890015,EU,IS,IS-8
447,VPN,Vopnafjörður Airport,65.72059631,-14.85060024,EU,IS,IS-7
448,BIZ,Bimin Airport,-5.286111111,142.0330556,OC,PG,PG-SAN
449,BJE,Baleela Airport,11.19944444,28.52305556,AF,SD,SD-13
450,BJQ,Bahja Airport,19.87305556,56.06777778,AS,OM,OM-WU
451,BJT,Bentota River Waterdrome,6.431,79.996,AS,LK,LK-1
452,PRN,Priština International Airport,42.5728,21.035801,EU,XK,XK-01
453,BMH,Bomai Airport,-6.373166667,144.637,OC,PG,PG-CPK
454,BMQ,Bamburi Airport,-3.98191,39.730768,AF,KE,KE-300
455,BMZ,Bamu Airport,-7.8485,143.2433,OC,PG,PG-WPD
456,BNF,Baranof Warm Springs Float and Seaplane Base,57.088799,-134.833146,NA,US,US-AK
457,BNM,Bodinumu Airport,-9.107777778,147.6667222,OC,PG,PG-CPM
458,BNQ,Baganga airport,7.611944444,126.5688889,AS,PH,PH-DAO
459,BNT,Bundi Airport,-5.742222222,145.2275,OC,PG,PG-MPM
460,BNV,Boana Airport,-6.433,146.825,OC,PG,PG-MPL
461,BNZ,Banz Airport,-5.807,144.623,OC,PG,PG-JI
462,RBQ,Rurenabaque Airport,-14.42790031,-67.49680328,SA,BO,BO-B
463,BVL,Baures Airport,-13.58333302,-63.58333206,SA,BO,BO-B
464,BOF,Bolling Air Force Base,38.84289932,-77.01609802,NA,US,US-DC
465,BOK,Brookings Airport,42.0746,-124.290001,NA,US,US-OR
466,BOQ,Boku Airport,-6.5427,155.3419,OC,PG,PG-NSB
467,BOT,Bosset Airport,-7.237257,141.1063222,OC,PG,PG-WPD
468,BOV,Boang Airport,-3.3834,153.2812,OC,PG,PG-NIK
469,BPF,Batuna Aerodrome,-8.562027778,158.1193056,OC,SB,SB-WE
470,BQV,Bartlett Cove Seaplane Base,58.4552002,-135.8849945,NA,US,US-AK
471,TUZ,Tucumã Airport,-6.7488,-51.1478,SA,BR,BR-PA
472,VDC,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,SA,BR,BR-BA
473,ALT,Alenquer Airport,-1.917,-54.7231,SA,BR,BR-PA
474,SWM,Suia-Missu Airport,-11.67169952,-51.43470001,SA,BR,BR-MT
475,BRG,Whitesburg Municipal Airport,37.2219,-82.8742,NA,US,US-KY
476,NSB,Bimini North Seaplane Base,25.7670002,-79.25,NA,BS,BS-BI
477,BSP,Bensbach Airport,-8.858055556,141.2594444,OC,PG,PG-WPD
478,BSV,Besakoa Airport,-15.6725,47.06166667,AF,MG,MG-M
479,BUL,Bulolo Airport,-7.216286671,146.6495419,OC,PG,PG-MPL
480,BVP,Bolovip Airstrip,-5.3633,141.655,OC,PG,PG-WPD
481,BVR,Esperadinha Airport,14.86430556,-24.746,AF,CV,CV-S
482,HUK,Hukuntsi Airport,-23.9897,21.758101,AF,BW,BW-KG
483,BWJ,Bawan Airport,-6.396944444,146.8816667,OC,PG,PG-MPL
484,BWP,Bewani Airport,-3.021666667,141.1652778,OC,PG,PG-SAN
485,BXL,Blue Lagoon Seaplane Base,-16.943,177.368,OC,FJ,FJ-W
486,BXZ,Bunsil Airport,-5.7243,147.8667,OC,PG,PG-MPL
487,BYA,Boundary Airport,64.07830048,-141.1130066,NA,US,US-AK
488,BYL,Bella Yella Airport,7.369166667,-9.993722222,AF,LR,LR-LO
489,BYV,Beira Lake Seaplane Base,6.929444444,79.85416667,AS,LK,LK-1
490,BCV,Hector Silva Airstrip,17.269603,-88.776496,NA,BZ,BZ-CY
491,BGK,Big Creek Airport,16.519369,-88.407913,NA,BZ,BZ-SC
492,CUK,Caye Caulker Airport,17.734699,-88.032501,NA,BZ,BZ-BZ
493,CYC,Caye Chapel Airport,17.70079994,-88.04109955,NA,BZ,BZ-BZ
494,CZH,Corozal Municipal Airport,18.38220024,-88.41190338,NA,BZ,BZ-CZL
495,DGA,Dangriga Airport,16.98250961,-88.23098755,NA,BZ,BZ-SC
496,INB,Independence Airport,16.5345,-88.441299,NA,BZ,BZ-SC
497,MDB,Melinda Airport,17.00429916,-88.30419922,NA,BZ,BZ-SC
498,ORZ,Orange Walk Airport,18.04676628,-88.58386993,NA,BZ,BZ-OW
499,PLJ,Placencia Airport,16.53695679,-88.36151123,NA,BZ,BZ-SC
500,PND,Punta Gorda Airport,16.10239983,-88.8082962,NA,BZ,BZ-TOL
501,SJX,Sartaneja Airport,18.35610008,-88.13079834,NA,BZ,BZ-CZL
502,SPR,John Greif II Airport,17.9139,-87.9711,NA,BZ,BZ-CY
503,SQS,Matthew Spain Airport,17.1859,-89.0098,NA,BZ,BZ-CY
504,STU,Santa Cruz Airport,18.27210045,-88.45629883,NA,BZ,BZ-CZL
505,SVK,Silver Creek Airport,16.728338,-88.369174,NA,BZ,BZ-SC
506,TZA,Sir Barry Bowen Municipal Airport,17.51639,-88.194443,NA,BZ,BZ-BZ
507,BZB,Bazaruto Island Airport,-21.5411,35.4729,AF,MZ,MZ-I
508,BZM,Bemolanga Airport,-17.6925,45.08883333,AF,MG,MG-M
509,BZS,Buzzards Point Seaplane Base,38.863,-77.011,NA,US,US-DC
510,YYS,Blissville Airport,45.605633,-66.543678,NA,CA,CA-NB
511,YLM,Clinton Creek Airport,64.475545,-140.741748,NA,CA,CA-YT
512,YGY,Deception Airport,62.11231445,-74.55468178,NA,CA,CA-QC
513,YUJ,Lady Franklin Point Airport,68.47531262,-113.224411,NA,CA,CA-NU
514,YWO,Lupin Airport,65.76667023,-111.25,NA,CA,CA-NU
515,YAD,Moose Lake Airport,53.70625896,-100.3439713,NA,CA,CA-MB
516,YMD,Mould Bay Airport,76.2392,-119.3216,NA,CA,CA-NT
517,YDE,Paradise River Airport,53.43,-57.23333359,NA,CA,CA-NL
518,YYI,Rivers Airport,50.01005576,-100.3139305,NA,CA,CA-MB
519,YSV,Saglek Airport,58.475119,-62.655373,NA,CA,CA-NL
520,YTJ,Terrace Bay Airport,48.81197899,-87.09943771,NA,CA,CA-ON
521,YWN,Winisk Airport,55.2242,-85.1174,NA,CA,CA-ON
522,YRR,Stuart Island Airstrip,50.40944743,-125.1316166,NA,CA,CA-BC
523,YMV,Mary River Aerodrome,71.32416667,-79.35694444,NA,CA,CA-NU
524,YBW,Bedwell Harbour Seaplane Base,48.75,-123.2330017,NA,CA,CA-BC
525,YTP,Tofino Harbour Seaplane Base,49.155,-125.91,NA,CA,CA-BC
526,YBM,Bronson Creek Airport,56.68109894,-131.0870056,NA,CA,CA-BC
527,ZAA,Alice Arm/Silver City Seaplane Base,55.46670151,-129.4830017,NA,CA,CA-BC
528,ZNA,Nanaimo Harbour Water Airport,49.18330002,-123.9499969,NA,CA,CA-BC
529,YZZ,Trail Airport,49.05559921,-117.6090012,NA,CA,CA-BC
530,YMB,Merritt Airport,50.12279892,-120.7470016,NA,CA,CA-BC
531,YHH,Campbell River Seaplane Base,50.049999,-125.25,NA,CA,CA-BC
532,YWS,Whistler/Green Lake Water Aerodrome,50.14360046,-122.9489975,NA,CA,CA-BC
533,YBF,Bamfield Seaplane Base,48.83330154,-125.1330032,NA,CA,CA-BC
534,YIG,Big Bay Seaplane Base,50.3923,-125.1372,NA,CA,CA-BC
535,CJH,Chilko Lake (Tsylos Park Lodge) Airport,51.625797,-124.144478,NA,CA,CA-BC
536,YPT,Pender Harbour Seaplane Base,49.623785,-124.024884,NA,CA,CA-BC
537,ZOF,Ocean Falls Seaplane Base,52.36669922,-127.7170029,NA,CA,CA-BC
538,YCA,Courtenay Airpark,49.6794014,-124.9820023,NA,CA,CA-BC
539,CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,49.03689957,-116.4980011,NA,CA,CA-BC
540,YAA,Anahim Lake Airport,52.45249939,-125.3030014,NA,CA,CA-BC
541,DGF,Douglas Lake Airport,50.16546005,-120.1712734,NA,CA,CA-BC
542,JHL,Fort MacKay/Albian Aerodrome,57.22389984,-111.4189987,NA,CA,CA-AB
543,ZTS,Tahsis Seaplane Base,49.91669846,-126.6669998,NA,CA,CA-BC
544,DUQ,Duncan Airport,48.75453362,-123.7097025,NA,CA,CA-BC
545,YPI,Port Simpson Seaplane Base,54.5667,-130.432999,NA,CA,CA-BC
546,YHS,Sechelt-Gibsons Airport,49.46060181,-123.7190018,NA,CA,CA-BC
547,YKK,Kitkatla Seaplane Base,53.79999924,-130.4329987,NA,CA,CA-BC
548,WPL,Powell Lake Seaplane Base,49.88330078,-124.5329971,NA,CA,CA-BC
549,XQU,Qualicum Beach Airport,49.3372,-124.393997,NA,CA,CA-BC
550,YMP,Port Mcneill Airport,50.57559967,-127.0289993,NA,CA,CA-BC
551,YRN,Rivers Inlet Seaplane Base,51.683985,-127.264044,NA,CA,CA-BC
552,YTG,Sullivan Bay Seaplane Base,50.885359,-126.831069,NA,CA,CA-BC
553,YMU,Mansons Landing Seaplane Base,50.06669998,-124.9830017,NA,CA,CA-BC
554,YAV,Mayne Island Seaplane Base,48.86669922,-123.3000031,NA,CA,CA-BC
555,YSX,Bella Bella/Shearwater Seaplane Base,52.150002,-128.08299,NA,CA,CA-BC
556,YGG,Ganges Seaplane Base,48.8545,-123.4969,NA,CA,CA-BC
557,YTB,Hartley Bay Seaplane Base,53.416698,-129.25,NA,CA,CA-BC
558,YZA,Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,NA,CA,CA-BC
559,ZEL,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,NA,CA,CA-BC
560,CBC,Cherrabun Airport,-18.91777778,125.5377778,OC,AU,AU-WA
561,YTX,Telegraph Creek Airport,57.916698,-131.117007,NA,CA,CA-BC
562,YPB,Alberni Valley Regional Airport,49.321899,-124.931,NA,CA,CA-BC
563,YBO,Bob Quinn Lake Airport,56.96670151,-130.25,NA,CA,CA-BC
564,TNS,Tungsten (Cantung) Airport,61.95690155,-128.2030029,NA,CA,CA-NT
565,TUX,Tumbler Ridge Airport,55.02500153,-120.9349976,NA,CA,CA-BC
566,YWM,Williams Harbour Airport,52.56689835,-55.78469849,NA,CA,CA-NL
567,YSO,Postville Airport,54.9105,-59.78507,NA,CA,CA-NL
568,YBI,Black Tickle Airport,53.4693985,-55.78499985,NA,CA,CA-NL
569,YFX,St. Lewis (Fox Harbour) Airport,52.37279892,-55.6739006,NA,CA,CA-NL
570,YHA,Port Hope Simpson Airport,52.52809906,-56.28609848,NA,CA,CA-NL
571,YRG,Rigolet Airport,54.17969894,-58.45750046,NA,CA,CA-NL
572,DVK,Diavik Airport,64.51139832,-110.2890015,NA,CA,CA-NT
573,JOJ,Doris Lake,68.12527466,-106.5852814,NA,CA,CA-NU
574,ZFW,Fairview Airport,56.08140183,-118.4349976,NA,CA,CA-AB
575,YJP,Hinton/Jasper-Hinton Airport,53.31919861,-117.7529984,NA,CA,CA-AB
576,YLE,Whatì Airport,63.13169861,-117.2460022,NA,CA,CA-NT
577,YGC,Grande Cache Airport,53.916901,-118.874001,NA,CA,CA-AB
578,YDC,Drayton Valley Industrial Airport,53.26580048,-114.9599991,NA,CA,CA-AB
579,NML,Fort McMurray / Mildred Lake Airport,57.05559921,-111.5739975,NA,CA,CA-AB
580,CFM,Conklin (Leismer) Airport,55.695301,-111.278999,NA,CA,CA-AB
581,ZSP,St. Paul Airport,53.99330139,-111.3799973,NA,CA,CA-AB
582,GSL,Taltheilei Narrows Airport,62.59809875,-111.5429993,NA,CA,CA-NT
583,XMP,Macmillan Pass Airport,63.18109894,-130.2019959,NA,CA,CA-YT
584,DAS,Great Bear Lake Airport,66.70310211,-119.7070007,NA,CA,CA-NT
585,YFI,Fort Mackay / Firebag,57.275833,-110.976666,NA,CA,CA-AB
586,YFJ,Wekweètì Airport,64.190804,-114.077002,NA,CA,CA-NT
587,YOE,Donnelly Airport,55.7094,-117.094002,NA,CA,CA-AB
588,TIL,Cheadle Airport,51.05749893,-113.6240005,NA,CA,CA-AB
589,OKG,Okoyo Airport,-1.448330045,15.07330036,AF,CG,CG-8
590,CGA,Craig Seaplane Base,55.47880173,-133.147995,NA,US,US-AK
591,CGC,Cape Gloucester Airport,-5.458965,148.432417,OC,PG,PG-WBK
592,CGG,Casiguran Airport,16.1941,122.0651,AS,PH,PH-AUR
593,GHK,Gahcho Kue,63.435198,-109.144812,NA,CA,CA-NT
594,CGT,Chinguetti Airport,20.5055,-12.3978,AF,MR,MR-07
595,CHP,Circle Hot Springs Airport,65.48549652,-144.6109924,NA,US,US-AK
596,CIV,Chomley Seaplane Base,55.217,-132.21,NA,US,US-AK
597,LRQ,Laurie River Airport,56.24860001,-101.3040009,NA,CA,CA-MB
598,YDJ,Hatchet Lake Airport,58.66249847,-103.538002,NA,CA,CA-SK
599,YDU,Kasba Lake Airport,60.29190063,-102.5019989,NA,CA,CA-NT
600,YFL,Fort Reliance Seaplane Base,62.7,-109.167,NA,CA,CA-NT
601,XCL,Cluff Lake Airport,58.39110184,-109.5159988,NA,CA,CA-SK
602,YKE,Knee Lake Airport,54.915298,-94.798103,NA,CA,CA-MB
603,SUR,Summer Beaver Airport,52.70859909,-88.54190063,NA,CA,CA-ON
604,CKD,Crooked Creek Airport,61.86790085,-158.1349945,NA,US,US-AK
605,YTT,Tisdale Airport,52.83670044,-104.0670013,NA,CA,CA-SK
606,YAX,Wapekeka Airport,53.8492012,-89.57939911,NA,CA,CA-ON
607,WNN,Wunnumin Lake Airport,52.89390182,-89.28919983,NA,CA,CA-ON
608,YBS,Opapimiskan Lake Airport,52.6067009,-90.37689972,NA,CA,CA-ON
609,YNO,North Spirit Lake Airport,52.49000168,-92.97109985,NA,CA,CA-ON
610,CKR,Crane Island Airstrip,48.5978,-122.9979,NA,US,US-WA
611,CKU,Cordova Municipal Airport,60.54389954,-145.727005,NA,US,US-AK
612,YDW,North of Sixty Airport,60.31639862,-103.1289978,NA,CA,CA-NT
613,CKX,Chicken Airport,64.07129669,-141.9519959,NA,US,US-AK
614,CLC,Clear Lake Metroport,29.5555,-95.1383,NA,US,US-TX
615,CLG,Coalinga Airport (1936),36.158043,-120.360117,NA,US,US-CA
616,CMT,New Cametá Airport,-2.2468,-49.56,SA,BR,BR-PA
617,CMZ,Caia Airport,-17.8331,35.3341,AF,MZ,MZ-S
618,TVS,Tangshan Sannühe Airport,39.71780014,118.0026245,AS,CN,CN-13
619,YUA,Yuanmou Air Base,25.73749924,101.8820038,AS,CN,CN-53
620,ZQZ,Zhangjiakou Ningyuan Airport,40.73860168,114.9300003,AS,CN,CN-13
621,BSD,Baoshan Yunduan Airport,25.053301,99.168297,AS,CN,CN-53
622,DZU,Dazu Air Base,29.636227,105.773621,AS,CN,CN-50
623,LNJ,Lintsang Airfield,23.73810005,100.0250015,AS,CN,CN-53
624,RKZ,Shigatse Air Base,29.3519,89.311401,AS,CN,CN-54
625,PZI,Bao'anying Airport,26.54,101.79852,AS,CN,CN-51
626,ZKL,Zigong Airport,29.376484,104.625789,AS,CN,CN-51
627,FUO,Foshan Shadi Airport,23.0833,113.07,AS,CN,CN-44
628,BZX,Bazhong Enyang Airport,31.73842,106.644872,AS,CN,CN-51
629,XAI,Xinyang Minggang Airport,32.540819,114.079141,AS,CN,CN-41
630,HUZ,Huizhou Pingtan Airport,23.049999,114.599998,AS,CN,CN-44
631,HSC,Shaoguan Guitou Airport,24.9786,113.420998,AS,CN,CN-44
632,JGS,Jinggangshan Airport,26.85689926,114.7369995,AS,CN,CN-36
633,AEB,Baise Youjiang Airport,23.7206,106.959999,AS,CN,CN-45
634,DOY,Dongying Shengli Airport,37.50859833,118.788002,AS,CN,CN-37
635,XEN,Xingcheng Air Base,40.580328,120.700374,AS,CN,CN-21
636,AAT,Altay Air Base,47.74988556,88.0858078,AS,CN,CN-65
637,THQ,Tianshui Maijishan Airport,34.55939865,105.8600006,AS,CN,CN-62
638,YZY,Zhangye Ganzhou Airport,38.80189896,100.6750031,AS,CN,CN-62
639,DDG,Dandong Langtou Airport,40.0247,124.286003,AS,CN,CN-21
640,NTG,Nantong Airport,32.07080078,120.9759979,AS,CN,CN-32
641,XBE,Bearskin Lake Airport,53.96559906,-91.02719879,NA,CA,CA-ON
642,YNP,Natuashish Airport,55.913898,-61.184399,NA,CA,CA-NL
643,YWR,White River Seaplane Base,48.6269,-85.223297,NA,CA,CA-ON
644,YPD,Parry Sound Area Municipal Airport,45.2575,-79.829697,NA,CA,CA-ON
645,XBR,Brockville - Thousand Islands Regional Tackaberry Airport,44.63940048,-75.75029755,NA,CA,CA-ON
646,KIF,Kingfisher Lake Airport,53.01250076,-89.8553009,NA,CA,CA-ON
647,YOG,Ogoki Post Airport,51.65859985,-85.90170288,NA,CA,CA-ON
648,PRM,Proma Heliport,4.728056,-74.084444,SA,CO,CO-CUN
649,ARQ,El Troncal Airport,7.02106,-71.388901,SA,CO,CO-ARA
650,LCR,La Chorrera Airport,-0.733333,-73.01667,SA,CO,CO-AMA
651,SNT,Las Cruces Airport,7.38322,-73.505402,SA,CO,CO-SAN
652,TCD,Tarapacá Airport,-2.894722,-69.747222,SA,CO,CO-AMA
653,YEB,Bar River Airport,46.42029953,-84.09220123,NA,CA,CA-ON
654,CPI,Cape Orford Airport,-5.448333333,152.0819444,OC,PG,PG-EBR
655,YSI,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,45.173302,-80.137497,NA,CA,CA-ON
656,YHP,Poplar Hill Airport,52.1133,-94.2556,NA,CA,CA-ON
657,KEW,Keewaywin Airport,52.99110031,-92.83640289,NA,CA,CA-ON
658,YSA,Sable Island Landing Strip,43.930292,-59.960289,NA,CA,CA-NS
659,YLS,Lebel-sur-Quevillon Airport,49.03030014,-77.01719666,NA,CA,CA-QC
660,YNX,Snap Lake Airport,63.593601,-110.905998,NA,CA,CA-NT
661,SSQ,La Sarre Airport,48.91719818,-79.1785965,NA,CA,CA-QC
662,YKU,Chisasibi Airport,53.80559921,-78.91690063,NA,CA,CA-QC
663,EHT,Rentschler Heliport,41.7517,-72.6253,NA,US,US-CT
664,ZTB,Tête-à-la-Baleine Airport,50.67440033,-59.38359833,NA,CA,CA-QC
665,ZKG,Kegaska Airport,50.19580078,-61.26580048,NA,CA,CA-QC
666,YWQ,Chute-Des-Passes/Lac Margane Seaplane Base,49.9434,-71.138,NA,CA,CA-QC
667,YAU,Donaldson Airport,61.66220093,-73.3214035,NA,CA,CA-QC
668,TR7,Ottawa / Rockcliffe Seaplane Base,45.46383295,-75.64254284,NA,CA,CA-ON
669,ZGS,La Romaine Airport,50.259701,-60.679401,NA,CA,CA-QC
670,YFG,Fontanges Airport,54.55390167,-71.1733017,NA,CA,CA-QC
671,YGA,Lac Gagnon Seaplane Base,46.11750031,-75.11530304,NA,CA,CA-QC
672,ZLT,La Tabatière Airport,50.8307991,-58.9756012,NA,CA,CA-QC
673,PST,Preston Airport,20.73500061,-75.65830231,NA,CU,CU-11
674,CUJ,Culion Airport,11.8553,119.9378,AS,PH,PH-PLW
675,HLI,Hollister Municipal Airport,36.8932991,-121.4100037,NA,US,US-CA
676,CVL,Cape Vogel Airport,-9.67,150.0197222,OC,PG,PG-MBA
677,CVR,Hughes Airport,33.975,-118.417,NA,US,US-CA
678,CXC,Chitina Airport,61.582901,-144.427002,NA,US,US-AK
679,GEC,Lefkoniko Airport,35.235947,33.724358,AS,CY,CY-03
680,NIC,Nicosia International Airport,35.1507988,33.27870178,AS,CY,CY-02
681,YAB,Arctic Bay Airport,73.00576682,-85.04250526,NA,CA,CA-NU
682,YAC,Cat Lake Airport,51.72719955,-91.82440186,NA,CA,CA-ON
683,YAR,La Grande-3 Airport,53.57170105,-76.1964035,NA,CA,CA-QC
684,YAG,Fort Frances Municipal Airport,48.65420151,-93.43969727,NA,CA,CA-ON
685,YAH,La Grande-4 Airport,53.75469971,-73.6753006,NA,CA,CA-QC
